date,rating,review,product
2017-08,2.0,"I wanted to like this hair butter since my hair loves thick, buttery leave ins, but unfortunately this one didn't do it for me. It goes on smooth upon applying, smells delicious, and seems to moisturize, but it literally feels like I just spread water on my hair with the speed that my hair sucks up the moisture. I'm talking I apply this butter and the moment I've moved on to another section my hair feels like I never applied any moisture in the first place. This would probably be better for hair types that don't need heavier moisture, but unfortunately for me it didn't work. ",Shea Soft & Smooth Creamy Hair Butter
2017-08,1.0,"This is one sorry conditioner, and it's pretty rare of me to find conditioners that I just can't make work. I used this conditioner with the accompanying shampoo to this line. Keep in mind that I have long (mid back/waist length), dense, very thick and kinky hair. I was excited to see a line at the drugstore that boasted no silicones or sulfates but when I went to use this conditioner after their shampoo (which left my hair soft and still moisturized, by the way) I could feel the moisture being sucked out of my hair. I like to only comb my hair when I'm in the shower conditioning and this conditioner made it impossible to do so. This conditioner left my hair feeling knottier and drier than a SHAMPOO. How does that even happen?! Needless to say, this doesn't work for me at all. Must be for finer or less curly hair types, even though I was sure a line with shea butter would do the trick for me. I will not repurchase.",Shea Soft & Smooth Conditioner
2017-08,5.0,"This shampoo gets the job done and gets your hair clean without leaving it feeling too stripped. It's a bit thicker than most drugstore shampoos I've come across, but spreads and lathers easily. It smells decadent like a sweet dessert, but fades quickly so it's good for people sensitive to smell. If I liked the rest of the line I'd repurchase BUT unfortunately this is the only product from this line that I enjoyed and I like to use shampoos and conditioners from the same line. I won't say this is the best shampoo out there, but if you're looking for a no frills product to just cleanse your hair without leaving it dry with, this will probably work for you.",Shea Soft & Smooth Shampoo
2017-08,2.0,"Smells clean but isn't clingy, and absorbs well with no residue....but my skin was visibly dry within an hour of application.  This is one of the least moisturizing body lotions I have ever tried. It's possible I got a bad one, but this might be best saved for summer months and people whose skin doesn't need that much hydration.", Moroccan Argan Oil Creamy Oil Body Lotion
2015-08,5.0,"I went for this lotion over others because of the cute packaging and the smell. It's actually a really good lotion! It doesn't sit in a waxy/greasy/oily layer on your skin. Leaves your skin feeling like nice skin, that's it. Doesn't help with alligator-like skin but cannot fault it because that's not the purpose and that's not what I bought it for. I'm sensitive to smells/scents and this did not trigger headaches. I really like trying new products but I would hope that other lotions I try will end up just like this!

ETA: The smell was getting to me a few months in and I no longer use it.", Moroccan Argan Oil Creamy Oil Body Lotion
2015-08,5.0,"To me, this lotion straight up smells like shampoo/conditioner. However, I think that's awesome, clean and fresh-scented. It makes me feel like I just left the hair salon or something. So that's kind of funny but I enjoy that.

More importantly, it moisturizes very well, leaves your skin soft without residue. I feel like I went through the bottle quickly.", Moroccan Argan Oil Creamy Oil Body Lotion
2015-08,5.0,"This is my favorite lotion of all time! I have the WORST dry skin ever in the winter. Even using this stuff once -- really just one time -- makes a difference. If I use it every day, my hands stay super soft! Also it smells amazing; the smell reminds me of fancy salon shampoo, haha. Love it! ", Moroccan Argan Oil Creamy Oil Body Lotion
2014-08,4.0,"Organix argan oil lotion contains:sugar cane,willow bark,rice milk,bamboo extract and of course argan oil! It leaves your skin super smooth and silky! It penetrates the skin rapidly! The smell is a mix between bamboo and rice milk! Awsome lotion!Awsome smell! Love it!", Moroccan Argan Oil Creamy Oil Body Lotion
2014-08,5.0,"This is one of my favorite lotions. I love the organix line, unfortunately the shampoo/conditioner that goes with this didn't work for me but the lotion left my skin super soft and smelling great. I can't get enough of the smell. I have very sensitive dry skin and I only use it when my skin is in good condition. I will continue to repurchase this product.", Moroccan Argan Oil Creamy Oil Body Lotion
2014-08,4.0,I use this hair care range and love it. I was at CVS and found this lotion and had to buy it! This is the best body lotion I've ever used. It soaks in really quickly and leaves my skin feeling soft for days. It also smells great. I went back to buy another bottle but couldn't find it - took 4 different stores before I found it again! I would definitely recommend this! , Moroccan Argan Oil Creamy Oil Body Lotion
2014-08,3.0,"I received this Body Lotion as a gift, a brand that  I will not buy myself because of the fake image and chemical ingredients, I experience this body lotion as a nice smelling body lotion that doesn't leave an oily layer on the skin and works in very quick. I can use it when my skin is already in a good condition, but if my skin is sensitive and irritated this doesn't do a very good job, it is not moisturizing enough and the parfume will irritate my skin. And last but not least, for the people that don't know yet, Organix is far from Organic.", Moroccan Argan Oil Creamy Oil Body Lotion
2013-08,5.0,This is the best lotion that I have ever used. I have really dry skin and this stuff leaves it moisturized up until my next shower. The scent is gorgeous and lingers on my skin all day. I could go on and on about how much I love this stuff. I highly recommend for anyone with dry skin. :), Moroccan Argan Oil Creamy Oil Body Lotion
